Dasha and Photos,http://codeforces.com/problemset/problem/761/F
Dasha and Puzzle,http://codeforces.com/problemset/problem/761/E
Dasha and Very Difficult Problem,http://codeforces.com/problemset/problem/761/D
Dasha and Password,http://codeforces.com/problemset/problem/761/C
Dasha and friends,http://codeforces.com/problemset/problem/761/B
Dasha and Stairs,http://codeforces.com/problemset/problem/761/A
Frodo and pillows,http://codeforces.com/problemset/problem/760/B
Petr and a calendar,http://codeforces.com/problemset/problem/760/A
Geometrical Progression,http://codeforces.com/problemset/problem/758/F
Broken Tree,http://codeforces.com/problemset/problem/758/E
Ability To Convert,http://codeforces.com/problemset/problem/758/D
Unfair Poll,http://codeforces.com/problemset/problem/758/C
Blown Garland,http://codeforces.com/problemset/problem/758/B
Holiday Of Equality,http://codeforces.com/problemset/problem/758/A
Can Bash Save the Day?,http://codeforces.com/problemset/problem/757/G
Team Rocket Rises Again,http://codeforces.com/problemset/problem/757/F
Bash Plays with Functions,http://codeforces.com/problemset/problem/757/E
Felicity's Big Secret Revealed,http://codeforces.com/problemset/problem/757/D
Felicity is Coming!,http://codeforces.com/problemset/problem/757/C
Bash's Big Day,http://codeforces.com/problemset/problem/757/B
Gotta Catch Em' All!,http://codeforces.com/problemset/problem/757/A
Long number,http://codeforces.com/problemset/problem/756/F
Byteland coins,http://codeforces.com/problemset/problem/756/E
Bacterial Melee,http://codeforces.com/problemset/problem/756/D
Nikita and stack,http://codeforces.com/problemset/problem/756/C
Travel Card,http://codeforces.com/problemset/problem/756/B
Pavel and barbecue,http://codeforces.com/problemset/problem/756/A
PolandBall and Many Other Balls,http://codeforces.com/problemset/problem/755/G
PolandBall and Gifts,http://codeforces.com/problemset/problem/755/F
PolandBall and White-Red graph,http://codeforces.com/problemset/problem/755/E
PolandBall and Polygon,http://codeforces.com/problemset/problem/755/D
PolandBall and Forest,http://codeforces.com/problemset/problem/755/C
PolandBall and Game,http://codeforces.com/problemset/problem/755/B
PolandBall and Hypothesis,http://codeforces.com/problemset/problem/755/A
Dasha and cyclic table,http://codeforces.com/problemset/problem/754/E
Fedor and coupons,http://codeforces.com/problemset/problem/754/D
Vladik and chat,http://codeforces.com/problemset/problem/754/C
Ilya and tic-tac-toe game,http://codeforces.com/problemset/problem/754/B
Lesha and array splitting,http://codeforces.com/problemset/problem/754/A
Interactive Bulls and Cows (Hard),http://codeforces.com/problemset/problem/753/C
Interactive Bulls and Cows (Easy),http://codeforces.com/problemset/problem/753/B
Santa Claus and Candies,http://codeforces.com/problemset/problem/753/A
New Year and Snowy Grid,http://codeforces.com/problemset/problem/750/H
New Year and Binary Tree Paths,http://codeforces.com/problemset/problem/750/G
New Year and Finding Roots,http://codeforces.com/problemset/problem/750/F
New Year and Old Subsequence,http://codeforces.com/problemset/problem/750/E
New Year and Fireworks,http://codeforces.com/problemset/problem/750/D
New Year and Rating,http://codeforces.com/problemset/problem/750/C
New Year and North Pole,http://codeforces.com/problemset/problem/750/B
New Year and Hurry,http://codeforces.com/problemset/problem/750/A
Inversions After Shuffle,http://codeforces.com/problemset/problem/749/E
Leaving Auction,http://codeforces.com/problemset/problem/749/D
Voting,http://codeforces.com/problemset/problem/749/C
Parallelogram is Back,http://codeforces.com/problemset/problem/749/B
Bachgold Problem,http://codeforces.com/problemset/problem/749/A
Santa Clauses and a Soccer Championship,http://codeforces.com/problemset/problem/748/F
Santa Claus and Tangerines,http://codeforces.com/problemset/problem/748/E
Santa Claus and a Palindrome,http://codeforces.com/problemset/problem/748/D
Santa Claus and Robot,http://codeforces.com/problemset/problem/748/C
Santa Claus and Keyboard Check,http://codeforces.com/problemset/problem/748/B
Santa Claus and a Place in a Class,http://codeforces.com/problemset/problem/748/A
Igor and Interesting Numbers,http://codeforces.com/problemset/problem/747/F
Comments,http://codeforces.com/problemset/problem/747/E
Winter Is Coming,http://codeforces.com/problemset/problem/747/D
Servers,http://codeforces.com/problemset/problem/747/C
Mammoth's Genome Decoding,http://codeforces.com/problemset/problem/747/B
Display Size,http://codeforces.com/problemset/problem/747/A
New Roads,http://codeforces.com/problemset/problem/746/G
Music in Car,http://codeforces.com/problemset/problem/746/F
Numbers Exchange,http://codeforces.com/problemset/problem/746/E
Green and Black Tea,http://codeforces.com/problemset/problem/746/D
Tram,http://codeforces.com/problemset/problem/746/C
Decoding,http://codeforces.com/problemset/problem/746/B
Compote,http://codeforces.com/problemset/problem/746/A
Hongcow Solves A Puzzle,http://codeforces.com/problemset/problem/745/B
Hongcow Learns the Cyclic Shift,http://codeforces.com/problemset/problem/745/A
Hongcow Masters the Cyclic Shift,http://codeforces.com/problemset/problem/744/E
Hongcow Draws a Circle,http://codeforces.com/problemset/problem/744/D
Hongcow Buys a Deck of Cards,http://codeforces.com/problemset/problem/744/C
Hongcow's Game,http://codeforces.com/problemset/problem/744/B
Hongcow Builds A Nation,http://codeforces.com/problemset/problem/744/A
Vladik and cards,http://codeforces.com/problemset/problem/743/E
Chloe and pleasant prizes,http://codeforces.com/problemset/problem/743/D
Vladik and fractions,http://codeforces.com/problemset/problem/743/C
Chloe and the sequence ,http://codeforces.com/problemset/problem/743/B
Vladik and flights,http://codeforces.com/problemset/problem/743/A
Arpa’s obvious problem and Mehrdad’s terrible solution,http://codeforces.com/problemset/problem/742/B
Arpa’s hard exam and Mehrdad’s naive cheat,http://codeforces.com/problemset/problem/742/A
Arpa’s abnormal DNA and Mehrdad’s deep interest,http://codeforces.com/problemset/problem/741/E
Arpa’s letter-marked tree and Mehrdad’s Dokhtar-kosh paths,http://codeforces.com/problemset/problem/741/D
Arpa’s overnight party and Mehrdad’s silent entering,http://codeforces.com/problemset/problem/741/C
Arpa's weak amphitheater and Mehrdad's valuable Hoses,http://codeforces.com/problemset/problem/741/B
Arpa's loud Owf and Mehrdad's evil plan,http://codeforces.com/problemset/problem/741/A
Alyona and flowers,http://codeforces.com/problemset/problem/740/B
Alyona and copybooks,http://codeforces.com/problemset/problem/740/A
Gosha is hunting,http://codeforces.com/problemset/problem/739/E
Recover a functional graph,http://codeforces.com/problemset/problem/739/D
Alyona and towers,http://codeforces.com/problemset/problem/739/C
Alyona and a tree,http://codeforces.com/problemset/problem/739/B
Alyona and mex,http://codeforces.com/problemset/problem/739/A
Dirty plates,http://codeforces.com/problemset/problem/737/F
Tanya is 5!,http://codeforces.com/problemset/problem/737/E
Chess Championship,http://codeforces.com/problemset/problem/736/E
Permutations,http://codeforces.com/problemset/problem/736/D
Ostap and Tree,http://codeforces.com/problemset/problem/735/E
Taxes,http://codeforces.com/problemset/problem/735/D
Tennis Championship,http://codeforces.com/problemset/problem/735/C
Urbanization,http://codeforces.com/problemset/problem/735/B
Ostap and Grasshopper,http://codeforces.com/problemset/problem/735/A
Anton and School,http://codeforces.com/problemset/problem/734/F
Anton and Tree,http://codeforces.com/problemset/problem/734/E
Anton and Chess,http://codeforces.com/problemset/problem/734/D
Anton and Making Potions,http://codeforces.com/problemset/problem/734/C
Anton and Digits,http://codeforces.com/problemset/problem/734/B
Anton and Danik,http://codeforces.com/problemset/problem/734/A
Drivers Dissatisfaction,http://codeforces.com/problemset/problem/733/F
Sleep in Class,http://codeforces.com/problemset/problem/733/E
Kostya the Sculptor,http://codeforces.com/problemset/problem/733/D
Epidemic in Monstropolis,http://codeforces.com/problemset/problem/733/C
Parade,http://codeforces.com/problemset/problem/733/B
Grasshopper And the String,http://codeforces.com/problemset/problem/733/A
Tourist Reform,http://codeforces.com/problemset/problem/732/F
Sockets,http://codeforces.com/problemset/problem/732/E
Exams,http://codeforces.com/problemset/problem/732/D
Sanatorium,http://codeforces.com/problemset/problem/732/C
Cormen --- The Best Friend Of a Man,http://codeforces.com/problemset/problem/732/B
Buy a Shovel,http://codeforces.com/problemset/problem/732/A
Video Cards,http://codeforces.com/problemset/problem/731/F
Funny Game,http://codeforces.com/problemset/problem/731/E
80-th Level Archeology,http://codeforces.com/problemset/problem/731/D
Socks,http://codeforces.com/problemset/problem/731/C
Coupons and Discounts,http://codeforces.com/problemset/problem/731/B
Night at the Museum,http://codeforces.com/problemset/problem/731/A
Expression Queries,http://codeforces.com/problemset/problem/730/L
Roads Orientation Problem,http://codeforces.com/problemset/problem/730/K
Bottles,http://codeforces.com/problemset/problem/730/J
Olympiad in Programming and Sports,http://codeforces.com/problemset/problem/730/I
Delete Them,http://codeforces.com/problemset/problem/730/H
Car Repair Shop,http://codeforces.com/problemset/problem/730/G
Ber Patio,http://codeforces.com/problemset/problem/730/F
Award Ceremony,http://codeforces.com/problemset/problem/730/E
Running Over The Bridges,http://codeforces.com/problemset/problem/730/D
Bulmart,http://codeforces.com/problemset/problem/730/C
Minimum and Maximum,http://codeforces.com/problemset/problem/730/B
Toda 2,http://codeforces.com/problemset/problem/730/A
Financiers Game,http://codeforces.com/problemset/problem/729/F
Subordinates,http://codeforces.com/problemset/problem/729/E
Sea Battle,http://codeforces.com/problemset/problem/729/D
Road to Cinema,http://codeforces.com/problemset/problem/729/C
Spotlights,http://codeforces.com/problemset/problem/729/B
Interview with Oleg,http://codeforces.com/problemset/problem/729/A
Polycarp's problems,http://codeforces.com/problemset/problem/727/F
Games on a CD,http://codeforces.com/problemset/problem/727/E
T-shirts Distribution,http://codeforces.com/problemset/problem/727/D
Guess the Array,http://codeforces.com/problemset/problem/727/C
Bill Total Value,http://codeforces.com/problemset/problem/727/B
Transformation: from A to B,http://codeforces.com/problemset/problem/727/A
Messages on a Tree,http://codeforces.com/problemset/problem/725/G
Family Photos,http://codeforces.com/problemset/problem/725/F
Too Much Money,http://codeforces.com/problemset/problem/725/E
Contest Balloons,http://codeforces.com/problemset/problem/725/D
Hidden Word,http://codeforces.com/problemset/problem/725/C
Food on the Plane,http://codeforces.com/problemset/problem/725/B
Jumping Ball,http://codeforces.com/problemset/problem/725/A
Xor-matic Number of the Graph,http://codeforces.com/problemset/problem/724/G
Uniformly Branched Trees,http://codeforces.com/problemset/problem/724/F
Goods transportation,http://codeforces.com/problemset/problem/724/E
Dense Subsequence,http://codeforces.com/problemset/problem/724/D
Ray Tracing,http://codeforces.com/problemset/problem/724/C
Batch Sort,http://codeforces.com/problemset/problem/724/B
Checking the Calendar,http://codeforces.com/problemset/problem/724/A
st-Spanning Tree,http://codeforces.com/problemset/problem/723/F
One-Way Reform,http://codeforces.com/problemset/problem/723/E
Lakes in Berland,http://codeforces.com/problemset/problem/723/D
Polycarp at the Radio,http://codeforces.com/problemset/problem/723/C
Text Document Analysis,http://codeforces.com/problemset/problem/723/B
The New Year: Meeting Friends,http://codeforces.com/problemset/problem/723/A
Cyclic Cipher,http://codeforces.com/problemset/problem/722/F
Research Rover,http://codeforces.com/problemset/problem/722/E
Generating Sets,http://codeforces.com/problemset/problem/722/D
Destroying Array,http://codeforces.com/problemset/problem/722/C
Verse Pattern,http://codeforces.com/problemset/problem/722/B
Broken Clock,http://codeforces.com/problemset/problem/722/A
Road to Home,http://codeforces.com/problemset/problem/721/E
Maxim and Array,http://codeforces.com/problemset/problem/721/D
Journey,http://codeforces.com/problemset/problem/721/C
Passwords,http://codeforces.com/problemset/problem/721/B
One-dimensional Japanese Crossword,http://codeforces.com/problemset/problem/721/A
Array Covering,http://codeforces.com/problemset/problem/720/F
Cipher,http://codeforces.com/problemset/problem/720/E
Slalom,http://codeforces.com/problemset/problem/720/D
Homework,http://codeforces.com/problemset/problem/720/C
Cactusophobia,http://codeforces.com/problemset/problem/720/B
Closing ceremony,http://codeforces.com/problemset/problem/720/A
Anatoly and Cockroaches,http://codeforces.com/problemset/problem/719/B
Vitya in the Countryside,http://codeforces.com/problemset/problem/719/A
Matvey's Birthday,http://codeforces.com/problemset/problem/718/E
Andrew and Chemistry,http://codeforces.com/problemset/problem/718/D
Sasha and Array,http://codeforces.com/problemset/problem/718/C
Efim and Strange Grade,http://codeforces.com/problemset/problem/718/A
Cowboy Beblop at his computer,http://codeforces.com/problemset/problem/717/I
Pokermon League challenge,http://codeforces.com/problemset/problem/717/H
Underfail,http://codeforces.com/problemset/problem/717/G
Heroes of Making Magic III,http://codeforces.com/problemset/problem/717/F
Paint it really, really dark gray,http://codeforces.com/problemset/problem/717/E
Dexterina’s Lab,http://codeforces.com/problemset/problem/717/D
Potions Homework,http://codeforces.com/problemset/problem/717/C
R3D3’s Summer Adventure,http://codeforces.com/problemset/problem/717/B
Festival Organization,http://codeforces.com/problemset/problem/717/A
Complete the Word,http://codeforces.com/problemset/problem/716/B
Crazy Computer,http://codeforces.com/problemset/problem/716/A
Complete the Permutations,http://codeforces.com/problemset/problem/715/E
Create a Maze,http://codeforces.com/problemset/problem/715/D
Digit Tree,http://codeforces.com/problemset/problem/715/C
Complete The Graph,http://codeforces.com/problemset/problem/715/B
Plus and Square Root,http://codeforces.com/problemset/problem/715/A
Filya and Homework,http://codeforces.com/problemset/problem/714/B
Meeting of Old Friends,http://codeforces.com/problemset/problem/714/A
Sonya Partymaker,http://codeforces.com/problemset/problem/713/E
Animals and Puzzle,http://codeforces.com/problemset/problem/713/D
Sonya and Problem Wihtout a Legend,http://codeforces.com/problemset/problem/713/C
Searching Rectangles,http://codeforces.com/problemset/problem/713/B
Sonya and Queries,http://codeforces.com/problemset/problem/713/A
Memory and Casinos,http://codeforces.com/problemset/problem/712/E
Memory and Scores,http://codeforces.com/problemset/problem/712/D
Memory and De-Evolution,http://codeforces.com/problemset/problem/712/C
Memory and Trident,http://codeforces.com/problemset/problem/712/B
Memory and Crow,http://codeforces.com/problemset/problem/712/A
ZS and The Birthday Paradox,http://codeforces.com/problemset/problem/711/E
Directed Roads,http://codeforces.com/problemset/problem/711/D
Coloring Trees,http://codeforces.com/problemset/problem/711/C
Chris and Magic Square,http://codeforces.com/problemset/problem/711/B
Bus to Udayland,http://codeforces.com/problemset/problem/711/A
String Set Queries,http://codeforces.com/problemset/problem/710/F
Generate a String,http://codeforces.com/problemset/problem/710/E
Two Arithmetic Progressions,http://codeforces.com/problemset/problem/710/D
Magic Odd Square,http://codeforces.com/problemset/problem/710/C
Optimal Point on a Line,http://codeforces.com/problemset/problem/710/B
King Moves,http://codeforces.com/problemset/problem/710/A
Checkpoints,http://codeforces.com/problemset/problem/709/B
Juicer,http://codeforces.com/problemset/problem/709/A
Student's Camp,http://codeforces.com/problemset/problem/708/E
Incorrect Flow,http://codeforces.com/problemset/problem/708/D
Centroids,http://codeforces.com/problemset/problem/708/C
Recover the String,http://codeforces.com/problemset/problem/708/B
Letters Cyclic Shift,http://codeforces.com/problemset/problem/708/A
Garlands,http://codeforces.com/problemset/problem/707/E
Persistent Bookcase ,http://codeforces.com/problemset/problem/707/D
Pythagorean Triples,http://codeforces.com/problemset/problem/707/C
Bakery,http://codeforces.com/problemset/problem/707/B
Brain's Photos,http://codeforces.com/problemset/problem/707/A
Working routine,http://codeforces.com/problemset/problem/706/E
Vasiliy's Multiset,http://codeforces.com/problemset/problem/706/D
Hard problem,http://codeforces.com/problemset/problem/706/C
Interesting drink,http://codeforces.com/problemset/problem/706/B
Beru-taxi,http://codeforces.com/problemset/problem/706/A
Spider Man,http://codeforces.com/problemset/problem/705/B
Hulk,http://codeforces.com/problemset/problem/705/A
Iron Man,http://codeforces.com/problemset/problem/704/E
Captain America,http://codeforces.com/problemset/problem/704/D
Black Widow,http://codeforces.com/problemset/problem/704/C
Ant Man,http://codeforces.com/problemset/problem/704/B
Thor,http://codeforces.com/problemset/problem/704/A
Mishka and Divisors,http://codeforces.com/problemset/problem/703/E
Mishka and Interesting sum,http://codeforces.com/problemset/problem/703/D
Chris and Road,http://codeforces.com/problemset/problem/703/C
Mishka and trip,http://codeforces.com/problemset/problem/703/B
Mishka and Game,http://codeforces.com/problemset/problem/703/A
T-Shirts,http://codeforces.com/problemset/problem/702/F
Analysis of Pathes in Functional Graph,http://codeforces.com/problemset/problem/702/E
Road to Post Office,http://codeforces.com/problemset/problem/702/D
Cellular Network,http://codeforces.com/problemset/problem/702/C
Powers of Two,http://codeforces.com/problemset/problem/702/B
Maximum Increase,http://codeforces.com/problemset/problem/702/A
They Are Everywhere,http://codeforces.com/problemset/problem/701/C
Cells Not Under Attack,http://codeforces.com/problemset/problem/701/B
Cards,http://codeforces.com/problemset/problem/701/A
Cool Slogans,http://codeforces.com/problemset/problem/700/E
Huffman Coding on Segment,http://codeforces.com/problemset/problem/700/D
Break Up,http://codeforces.com/problemset/problem/700/C
Connecting Universities,http://codeforces.com/problemset/problem/700/B
As Fast As Possible,http://codeforces.com/problemset/problem/700/A
One Bomb,http://codeforces.com/problemset/problem/699/B
Launch of Collider,http://codeforces.com/problemset/problem/699/A
Coprime Permutation,http://codeforces.com/problemset/problem/698/F
Cron,http://codeforces.com/problemset/problem/698/E
Limak and Shooting Points,http://codeforces.com/problemset/problem/698/D
LRU,http://codeforces.com/problemset/problem/698/C
Fix a Tree,http://codeforces.com/problemset/problem/698/B
Vacations,http://codeforces.com/problemset/problem/698/A
Barnicle,http://codeforces.com/problemset/problem/697/B
Pineapple Incident,http://codeforces.com/problemset/problem/697/A
...Dary!,http://codeforces.com/problemset/problem/696/F
...Wait for it...,http://codeforces.com/problemset/problem/696/E
Legen...,http://codeforces.com/problemset/problem/696/D
PLEASE,http://codeforces.com/problemset/problem/696/C
Puzzles,http://codeforces.com/problemset/problem/696/B
Lorenzo Von Matterhorn,http://codeforces.com/problemset/problem/696/A
Couple Cover,http://codeforces.com/problemset/problem/691/F
Xor-sequences,http://codeforces.com/problemset/problem/691/E
Swaps in Permutation,http://codeforces.com/problemset/problem/691/D
Exponential notation,http://codeforces.com/problemset/problem/691/C
s-palindrome,http://codeforces.com/problemset/problem/691/B
Fashion in Berland,http://codeforces.com/problemset/problem/691/A
Tree of Life (hard),http://codeforces.com/problemset/problem/690/F3
Tree of Life (medium),http://codeforces.com/problemset/problem/690/F2
Tree of Life (easy),http://codeforces.com/problemset/problem/690/F1
Photographs (II),http://codeforces.com/problemset/problem/690/E2
Photographs (I),http://codeforces.com/problemset/problem/690/E1
The Wall (hard),http://codeforces.com/problemset/problem/690/D3
The Wall (medium),http://codeforces.com/problemset/problem/690/D2
The Wall (easy),http://codeforces.com/problemset/problem/690/D1
Brain Network (hard),http://codeforces.com/problemset/problem/690/C3
Brain Network (medium),http://codeforces.com/problemset/problem/690/C2
Brain Network (easy),http://codeforces.com/problemset/problem/690/C1
Recover Polygon (hard),http://codeforces.com/problemset/problem/690/B3
Recover Polygon (medium),http://codeforces.com/problemset/problem/690/B2
Recover Polygon (easy),http://codeforces.com/problemset/problem/690/B1
Collective Mindsets (hard),http://codeforces.com/problemset/problem/690/A3
Collective Mindsets (medium),http://codeforces.com/problemset/problem/690/A2
Collective Mindsets (easy),http://codeforces.com/problemset/problem/690/A1
Mike and Geometry Problem,http://codeforces.com/problemset/problem/689/E
Friends and Subsequences,http://codeforces.com/problemset/problem/689/D
Mike and Chocolate Thieves,http://codeforces.com/problemset/problem/689/C
Mike and Shortcuts,http://codeforces.com/problemset/problem/689/B
Mike and Cellphone,http://codeforces.com/problemset/problem/689/A
Lovely Palindromes,http://codeforces.com/problemset/problem/688/B
Opponents,http://codeforces.com/problemset/problem/688/A
TOF,http://codeforces.com/problemset/problem/687/E
Dividing Kingdom II,http://codeforces.com/problemset/problem/687/D
The Values You Can Make,http://codeforces.com/problemset/problem/687/C
Remainders Game,http://codeforces.com/problemset/problem/687/B
NP-Hard Problem,http://codeforces.com/problemset/problem/687/A
Little Robber Girl's Zoo,http://codeforces.com/problemset/problem/686/B
Free Ice Cream,http://codeforces.com/problemset/problem/686/A
Travelling Through the Snow Queen's Kingdom,http://codeforces.com/problemset/problem/685/E
Kay and Eternity,http://codeforces.com/problemset/problem/685/D
Optimal Point,http://codeforces.com/problemset/problem/685/C
Kay and Snowflake,http://codeforces.com/problemset/problem/685/B
Robbers' watch,http://codeforces.com/problemset/problem/685/A
The Hero with Bombs,http://codeforces.com/problemset/problem/683/J
Loader,http://codeforces.com/problemset/problem/683/I
Exchange of Books,http://codeforces.com/problemset/problem/683/H
The Fraction,http://codeforces.com/problemset/problem/683/G
Reformat the String,http://codeforces.com/problemset/problem/683/F
Hammer throwing,http://codeforces.com/problemset/problem/683/E
Chocolate Bar,http://codeforces.com/problemset/problem/683/D
Symmetric Difference,http://codeforces.com/problemset/problem/683/C
The Teacher of Physical Education,http://codeforces.com/problemset/problem/683/B
The Check of the Point,http://codeforces.com/problemset/problem/683/A
Alyona and Triangles,http://codeforces.com/problemset/problem/682/E
Alyona and Strings,http://codeforces.com/problemset/problem/682/D
Alyona and the Tree,http://codeforces.com/problemset/problem/682/C
Alyona and Mex,http://codeforces.com/problemset/problem/682/B
Alyona and Numbers,http://codeforces.com/problemset/problem/682/A
Runaway to a Shadow,http://codeforces.com/problemset/problem/681/E
Gifts by the List,http://codeforces.com/problemset/problem/681/D
Heap Operations,http://codeforces.com/problemset/problem/681/C
Economy Game,http://codeforces.com/problemset/problem/681/B
A Good Contest,http://codeforces.com/problemset/problem/681/A
Bear and Finding Criminals,http://codeforces.com/problemset/problem/680/B
Bear and Five Cards,http://codeforces.com/problemset/problem/680/A
Bear and Bad Powers of 42,http://codeforces.com/problemset/problem/679/E
Bear and Chase,http://codeforces.com/problemset/problem/679/D
Bear and Square Grid,http://codeforces.com/problemset/problem/679/C
Bear and Tower of Cubes,http://codeforces.com/problemset/problem/679/B
Bear and Prime 100,http://codeforces.com/problemset/problem/679/A
Lena and Queries,http://codeforces.com/problemset/problem/678/F
Another Sith Tournament,http://codeforces.com/problemset/problem/678/E
Iterated Linear Function,http://codeforces.com/problemset/problem/678/D
Joty and Chocolate,http://codeforces.com/problemset/problem/678/C
The Same Calendar,http://codeforces.com/problemset/problem/678/B
Johny Likes Numbers,http://codeforces.com/problemset/problem/678/A
Vanya and Balloons,http://codeforces.com/problemset/problem/677/E
Vanya and Treasure,http://codeforces.com/problemset/problem/677/D
Vanya and Label,http://codeforces.com/problemset/problem/677/C
Vanya and Food Processor,http://codeforces.com/problemset/problem/677/B
Vanya and Fence,http://codeforces.com/problemset/problem/677/A
The Last Fight Between Human and AI,http://codeforces.com/problemset/problem/676/E
Theseus and labyrinth,http://codeforces.com/problemset/problem/676/D
Vasya and String,http://codeforces.com/problemset/problem/676/C
Pyramid of Glasses,http://codeforces.com/problemset/problem/676/B
Nicholas and Permutation,http://codeforces.com/problemset/problem/676/A
Trains and Statistic,http://codeforces.com/problemset/problem/675/E
Tree Construction,http://codeforces.com/problemset/problem/675/D
Money Transfers,http://codeforces.com/problemset/problem/675/C
Restoring Painting,http://codeforces.com/problemset/problem/675/B
Infinite Sequence,http://codeforces.com/problemset/problem/675/A
Problems for Round,http://codeforces.com/problemset/problem/673/B
Bear and Game,http://codeforces.com/problemset/problem/673/A
Different is Good,http://codeforces.com/problemset/problem/672/B
Summer Camp,http://codeforces.com/problemset/problem/672/A
Organizing a Race,http://codeforces.com/problemset/problem/671/E
Roads in Yusland,http://codeforces.com/problemset/problem/671/D
Ultimate Weirdness of an Array,http://codeforces.com/problemset/problem/671/C
Robin Hood,http://codeforces.com/problemset/problem/671/B
Recycling Bottles,http://codeforces.com/problemset/problem/671/A
Restore a Number,http://codeforces.com/problemset/problem/670/F
Correct Bracket Sequence Editor,http://codeforces.com/problemset/problem/670/E
Magic Powder - 2,http://codeforces.com/problemset/problem/670/D2
Magic Powder - 1,http://codeforces.com/problemset/problem/670/D1
Cinema,http://codeforces.com/problemset/problem/670/C
Game of Robots,http://codeforces.com/problemset/problem/670/B
Holidays,http://codeforces.com/problemset/problem/670/A
Little Artem and Presents,http://codeforces.com/problemset/problem/669/A
Coat of Anticubism,http://codeforces.com/problemset/problem/667/B
Pouring Rain,http://codeforces.com/problemset/problem/667/A
Forensic Examination,http://codeforces.com/problemset/problem/666/E
Chain Reaction,http://codeforces.com/problemset/problem/666/D
Codeword,http://codeforces.com/problemset/problem/666/C
World Tour,http://codeforces.com/problemset/problem/666/B
Reberland Linguistics,http://codeforces.com/problemset/problem/666/A
Four Divisors,http://codeforces.com/problemset/problem/665/F
Beautiful Subarrays,http://codeforces.com/problemset/problem/665/E
Simple Subset,http://codeforces.com/problemset/problem/665/D
Simple Strings,http://codeforces.com/problemset/problem/665/C
Shopping,http://codeforces.com/problemset/problem/665/B
Buses Between Cities,http://codeforces.com/problemset/problem/665/A
Complicated GCD,http://codeforces.com/problemset/problem/664/A
Rebus,http://codeforces.com/problemset/problem/663/A
To Hack or not to Hack,http://codeforces.com/problemset/problem/662/E
International Olympiad,http://codeforces.com/problemset/problem/662/D
Binary Table,http://codeforces.com/problemset/problem/662/C
Graph Coloring,http://codeforces.com/problemset/problem/662/B
Gambling Nim,http://codeforces.com/problemset/problem/662/A
Rotate Matrix,http://codeforces.com/problemset/problem/661/H
Hungarian Notation,http://codeforces.com/problemset/problem/661/G
Primes in Interval,http://codeforces.com/problemset/problem/661/F
Divisibility Check,http://codeforces.com/problemset/problem/661/E
Maximal Difference,http://codeforces.com/problemset/problem/661/D
Array Sum,http://codeforces.com/problemset/problem/661/C
Seasons,http://codeforces.com/problemset/problem/661/B
Lazy Caterer Sequence,http://codeforces.com/problemset/problem/661/A
Bear and Bowling 4,http://codeforces.com/problemset/problem/660/F
Different Subsets For All Tuples,http://codeforces.com/problemset/problem/660/E
Number of Parallelograms,http://codeforces.com/problemset/problem/660/D
Hard Process,http://codeforces.com/problemset/problem/660/C
Seating On Bus,http://codeforces.com/problemset/problem/660/B
Co-prime Array,http://codeforces.com/problemset/problem/660/A
Fence Divercity,http://codeforces.com/problemset/problem/659/G
Polycarp and Hay,http://codeforces.com/problemset/problem/659/F
New Reform,http://codeforces.com/problemset/problem/659/E
Bicycle Race,http://codeforces.com/problemset/problem/659/D
Tanya and Toys,http://codeforces.com/problemset/problem/659/C
Qualifying Contest,http://codeforces.com/problemset/problem/659/B
Round House,http://codeforces.com/problemset/problem/659/A
Bear and Reverse Radewoosh,http://codeforces.com/problemset/problem/658/A
You're a Professional,http://codeforces.com/problemset/problem/656/G
Ace It!,http://codeforces.com/problemset/problem/656/F
Out of Controls,http://codeforces.com/problemset/problem/656/E
Rosetta Problem,http://codeforces.com/problemset/problem/656/D
Without Text,http://codeforces.com/problemset/problem/656/C
Scrambled,http://codeforces.com/problemset/problem/656/B
Da Vinci Powers,http://codeforces.com/problemset/problem/656/A
Move by Prime,http://codeforces.com/problemset/problem/653/G
Paper task,http://codeforces.com/problemset/problem/653/F
Bear and Forgotten Tree 2,http://codeforces.com/problemset/problem/653/E
Delivery Bears,http://codeforces.com/problemset/problem/653/D
Bear and Up-Down,http://codeforces.com/problemset/problem/653/C
Bear and Compressing,http://codeforces.com/problemset/problem/653/B
Bear and Three Balls,http://codeforces.com/problemset/problem/653/A
Ants on a Circle,http://codeforces.com/problemset/problem/652/F
Pursuit For Artifacts,http://codeforces.com/problemset/problem/652/E
Nested Segments,http://codeforces.com/problemset/problem/652/D
Foe Pairs,http://codeforces.com/problemset/problem/652/C
z-sort,http://codeforces.com/problemset/problem/652/B
Gabriel and Caterpillar,http://codeforces.com/problemset/problem/652/A
Beautiful Paintings,http://codeforces.com/problemset/problem/651/B
Joysticks,http://codeforces.com/problemset/problem/651/A
Clockwork Bomb,http://codeforces.com/problemset/problem/650/E
Zip-line,http://codeforces.com/problemset/problem/650/D
Table Compression,http://codeforces.com/problemset/problem/650/C
Image Preview,http://codeforces.com/problemset/problem/650/B
Watchmen,http://codeforces.com/problemset/problem/650/A
Armistice Area Apportionment,http://codeforces.com/problemset/problem/645/G
Cowslip Collections,http://codeforces.com/problemset/problem/645/F
Intellectual Inquiry,http://codeforces.com/problemset/problem/645/E
Robot Rapping Results Report,http://codeforces.com/problemset/problem/645/D
Enduring Exodus,http://codeforces.com/problemset/problem/645/C
